Level,Symbol,Meaning,Radical Component Name,Radical Component Symbol,Meaning Mnemonic,Reading Onyomi,Reading Kunyomi,Reading Nanori,Reading Whitelist,Reading Mnemonic
4,去,Past,"Dirt,Private","土,ム","If someone tries to dig up <radical>private</radical> <radical>dirt</radical> on you, tell them no thanks, that stuff is in the <kanji>past</kanji>. Some things should stay in the past. Not everyone needs to know everything about your life and your past.

Keep your private dirt in the past. It's better for everyone.","<reading><jp>きょ, こ</jp></reading>",<jp>さ</jp>,None,"きょ, こ","To remember the reading <jp>きょ</jp>, we'll use ""Little Kyoto."" This will differentiate <jp>きょ</jp> from <jp>きょう</jp>, which is regular-sized Kyoto. Get it? You decide to bury all this private dirt from your <kanji>past</kanji> in Little <reading>Kyo</reading>to (<jp>きょ</jp>). That stuff is from when you were just a little <reading><jp>子</jp></reading> (<jp>こ</jp>) and you don't like to think about it.

Imagine physically, literally burying your past <jp>子</jp> self. If you hide it in Little Kyoto, no one will ever be able to dig it up."
2,犬,Dog,Dog,犬,"The <radical>dog</radical> radical and <kanji>dog</kanji> kanji are exactly the same!

Soon there will be very few kanji/radical-same combos ... so enjoy it while you can.",<jp>けん</jp>,<reading><jp>いぬ</jp></reading>,None,いぬ,"You see an emu running towards you from off in the distance (strange to see an emu in these parts...). As it gets closer, you realize that it's not an emu at all, it's something that sounds the same, or similar... an <reading>inu</reading>!

There's a good chance you know the word for dog in Japanese already too. If so, you're ahead of the game. If not, do your best to learn the reading before moving on."
2,刀,"Sword,Katana",Sword,刀,"The radical and the meaning of this kanji are almost the same! The radical is <radical>sword</radical>, but we're learning Japanese, so can you name a Japanese <kanji>sword</kanji>? That's right, the most common is a <kanji>katana</kanji>, which happens to be the meaning of this kanji as well.

The progression on this one is important. When you think ""sword"" you have to think, ""What kinds of swords do Japanese people have?"" Then you'll reach the meaning of this kanji on your own.",<reading><jp>とう</jp></reading>,<jp>かたな</jp>,None,とう,"So now you have this sweet <kanji>katana</kanji> in your hands and you're swinging it around like an idiot. Feel free to make whooshing noises as you swing it around. To become a master katana wielder, you decide to travel to <reading><jp>とう</jp></reading> (That's Tokyo!). <jp>とうきょう</jp> has the best sword and katana schools in the world, so it makes sense to travel to <jp>とうきょう</jp>.

Imagine trying to travel to <jp>とうきょう</jp> with your katana. Airport security is not happy with you trying to take a katana on the plane, so you get a full cavity search. I hope you don't have any other swords hidden anywhere."
1,工,"Construction,Industry",Construction,工,"The <radical>construction</radical> radical and the <kanji>construction</kanji> kanji are the same!

This kanji also means <kanji>industry</kanji>, which is what construction is, if you think about it. It's all part of the construction industry.

Know your radicals and you'll know this kanji's meaning.","<reading><jp>こう, く</jp></reading>",None,None,"こう, く","For kanji that use the <jp>こう</jp> (there are a lot of them!) we will use the character <jp>こういち</jp> every time. He's one of the people who started this website, so we'll do our best in the mnemonics to embarrass him as much as possible. Anyways, remember that whenever you see <jp>こう</jp>, think <jp>こういち</jp>.

You see some <kanji>construction</kanji> in front of you. There, standing shirtless (only a suspender and hard hat) is (<reading><jp>こう</jp></reading>), looking back at you.

If <jp>こういち</jp> as a construction worker standing in a construction site some how doesn't make your legs tremble, that's okay and totally normal. Do make sure you take this story to a ridiculous enough level to hook a memory into that brain of yours. Be mad at him for not following construction site regulations (where's his shirt, shoes, and pants!?). Why is he using that bulldozer like that?

Alternatively, say you really do like what you see (you're going to have to imagine a much better looking version of <jp>こういち</jp>'s actual face, though). You and <jp>こういち</jp> make eye contact a little too long. He nods, puts his cigarette out, and takes off his hard hat, letting his long Fabio-esque locks flow. You beckon him over and he comes. What happens next is up to you and your own imagination. My guess is you have a very deep conversation about kanji and the best ways to learn it.

Hint: When you see <jp>工</jp> in a kanji it will often take the <jp>こう</jp> reading. Remember that, because it comes up quite a bit!"
1,女,Woman,Woman,女,"The radical for <radical>woman</radical> and the kanji for <kanji>woman</kanji> are exactly the same.

That means if you know your radicals well, you know the meaning of this kanji as well! How swell.",<reading><jp>じょ</jp></reading>,"<jp>おんな, め</jp>",None,じょ,"When you think of a <kanji>woman</kanji>, think of <reading>Jo</reading>-Anne (<jp>じょ</jp>), though she usually goes by just ""Jo.""

Whenever the reading <jp>じょ</jp> comes up, we will use the character Jo-Anne. She's quite a short woman, which is to help us differentiate <jp>じょ</jp> from <jp>じょう</jp> (who is the giant, oafish farmhand Jourm). <jp>じょ</jp> is a smaller lady, <jp>じょう</jp> is a giant man."
1,十,Ten,Cross,十,"This <radical>cross</radical> is the symbol for the number <kanji>ten</kanji>. A good way to remember this is to think about all the religions that have crosses and also important sets of tens. 

If you're familiar with Christianity, they have a cross and ten commandments. Cross = ten, you see?",<reading><jp>じゅう</jp></reading>,<jp>とお</jp>,None,じゅう,"This cross in particular has <kanji>ten</kanji> <reading>jew</reading>els (<jp>じゅう</jp>) on it. Two on each arm and two in the middle. That's ten jewels!

Picture the jewels on this cross. Maybe draw it out on a piece of paper so the visual really sticks. Each cross is really a symbol for different sets of ten things, and in this case, it's ten jewels."
1,八,Eight,Fins,ハ,"This isn't exactly the same as the <radical>fins</radical> radical, but it's close. Sometimes this will happen (where we have to use a slightly ""modified radical"" version of the original), so it's good to understand that now, early on. In this case, we have fins. How many fins? <kanji>Eight</kanji> fins. How do you know that? Because you caught four fish with two fins each.

Count the fins out in front of you, all the way from one to eight. It'll help if you actually do this. Now smell each fin, and think ""Wow, I have to smell all eight of these?"" Yes, you do.",<reading><jp>はち</jp></reading>,"<jp>や, よう</jp>",None,はち,"After you count and smell all <kanji>eight</kanji> of your fins, it's time to put them away. You open a large <reading>hatch</reading> (<jp>はち</jp>) and put them in. This is where you keep your fins, always putting in eight at a time because that's what the boss wants.

You've asked him why you can only put eight fins at a time in the hatch, but he never wants to answer. What could be down in the hole that the hatch covers? Why is there a hatch at all? What's with numbers and hatches being mysterious?"
6,東,East,"Tree,Sun","木,日","Behind that <radical>tree</radical> the <radical>sun</radical> is rising in the <kanji>east</kanji>. The sun always rises in the east, so if you head that way, past the tree, you'll be going east too.

Picture the sun behind the tree, don't picture the sun alone, you'll burn your eyes. It's slowly coming up behind it. Now think: where does the sun rise? In the east!",<reading><jp>とう</jp></reading>,<jp>ひがし</jp>,None,とう,"You walk <kanji>east</kanji> for a few hours until you finally come to a city. It's <reading><jp>とう</jp></reading>. Oh! <jp>とうきょう</jp> is in the east. I get it now!

When you think about East Japan think about <jp>とうきょう</jp>. And if you're bad at geography, just look at a map for a while. Or, stand outside in the morning, watch the sun rise behind the trees, and point that way. That's east, it's where <jp>とうきょう</jp> is!"
15,秋,"Autumn,Fall","Grain,Fire","禾,火","<radical>Grain</radical>s look like they're on <radical>fire</radical> in <kanji>autumn</kanji>. They all turn red and orange and brown, the colors of fire. It's also fun to set grains on fire in Autumn, since it's getting colder.

Picture all the grains in autumn. Picture the all of the colors. The colors of fire.",<jp>しゅう</jp>,<reading><jp>あき</jp></reading>,None,あき,"As the grains burn, and the season changes to autumn, imagine them yelling out in pain: ""<reading>ACK</reading> (<jp>あき</jp>)!""

Ah yes, the sound of the seasons changing to autumn.

Ack!
Ack!
Ack!"
13,鏡,Mirror,"Gold,Stand,See","金,立,見","You can <radical>see</radical> <radical>gold</radical> if you <radical>stand</radical> in front of a <kanji>mirror</kanji>. Yes, you are made of gold. You’re so great and valuable, standing in front of that mirror. It’s not hard to see, especially in a mirror – you’re golden.

Imagine looking at yourself in the mirror only to see you’re made of gold. It would be pretty shocking. Imagine how surprised you would be.",<jp>きょう</jp>,<reading><jp>かがみ</jp></reading>,None,かがみ,"Your name is Amy and you are the CAG (Commander, Air Group) of the Battlestar Galactica. People call you <reading>CAG Amy</reading> (<jp>かがみ</jp>). You have so many gold medals on you that you’ve earned the nickname “Golden CAG Amy.” You like to look at yourself in the <kanji>mirror</kanji> and admire yourself.

Imagine being the CAG of a ship. You are in charge of all the pilots and defending the ship. It’s a lot of responsibility. Can you handle it?"
