Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
21	済	Come To An End	Tsunami,Simultaneous	氵,斉	"You see a <radical>tsunami</radical> that's <radical>simultaneous</radical> (with another tsunami, I assume) and you know the world is about to <kanji>come to an end</kanji>.<br><br>

- Hint: Imagine a tsunami simultaneously happening as the world comes to an end. Oh no, isn't there any way to stop this!?"	<reading><jp>さい</jp></reading>	<jp>す</jp>	None	さい	"Just as the world is about to <kanji>come to an end</kanji>, your <reading>cy</reading>borg (<jp>さい</jp>) appears and blocks it with its cyborg body!<br><br>

- Hint: So the world won't come to an end this one time, thanks to the cyborg you made. Though it doesn't look very good. The cyborg is beaten up and full of water. This might be the end for it..."
21	敵	Enemy	Mohawk,Winter	啇,夂	"Seeing a <radical>mohawk</radical> in the <radical>winter</radical> means the <kanji>enemy</kanji> is nearby. You are from the dreadlock tribe and the mohawk tribe is your enemy. You’re deep in the heart of battle and winter has fallen. Now is the time to take out the enemy.<br><br>

- Hint: Picture yourself holed up in a winter encampment, waiting to strike at the mohawk wearing enemies. Feel the cold around you as you scan the horizon for mohawks."	<reading><jp>てき</jp></reading>	<jp>かな, かたき</jp>	None	てき	"You’re kind of a <reading>techie</reading> (<jp>てき</jp>), so you have an advantage over your <kanji>enemy</kanji>. You’re armed with night vision goggles and other cool tech gear as well. Being a techie certainly has its advantages.<br><br>

- Hint: Imagine yourself all teched out like the techie you are. Hear the beeps and boops of all the technology you have at your disposal as you search for more mohawk enemies."
20	罪	Guilt	Net,Criminal	罒,非	"Put a <radical>net</radical> around a <radical>criminal</radical> to show their <kanji>guilt</kanji>. Criminals look like anyone else on the street, so you decide to tie them in nets to make sure people know who they're dealing with.<br><br>

- Hint: Imagine throwing a net around someone you think, no, you know is guilty of doing something bad to you. It feels pretty nice."	<reading><jp>ざい</jp></reading>	<jp>つみ</jp>	None	ざい	"The <kanji>guilt</kanji> shows on the criminal's face. They smile, shrug, and pull a stolen <reading>xy</reading>lophone (<jp>ざい</jp>) out of their back pocket.<br><br>

- Hint: Woah! The xylophone is huge, how did they... well whatever, you definitely have proof that they're guilty now and the cops should be here any minute to take your criminal catch."
20	犯	Crime	Animal,Snake	犭,巳	"In the <radical>animal</radical> kingdom, a <radical>snake</radical> is the most likely to commit a <kanji>crime</kanji>. Remember the Garden of Eden? The snake was the bad guy. Ever since then, snakes are the animal most known for committing crimes.<br><br>

- Hint: Picture a snake as a hardened criminal. See this snake with many prison tattoos and muscles from working out in his jail cell. Hear the snake hissing as it slithers about to commit yet another crime."	<reading><jp>はん</jp></reading>	<jp>おか</jp>	None	はん	"This snake has evaded the law for too long. It’s time for a true hero to put an end to its <kanji>crime</kanji> spree. Enter <reading>Han</reading> (<jp>はん</jp>) Solo. Han Solo is the only man strong and brave enough to put an end to this snake and his crime filled ways.<br><br>

- Hint: Now see Han Solo doing battle with the snake (cue Star Wars music). The snake hisses and lunges at Han, but Han shoots the snake and it’s incapacitated. Smell the smell of scorched snake flesh in your nose."
20	議	Deliberation,Discussion	Say,Righteousness	言,義	"What you <radical>say</radical> is <radical>righteousness</radical>, at least that's what you believe. You keep talking and saying these things, and you don't listen to anyone else's words. This is your style of <kanji>deliberation</kanji> and <kanji>discussion</kanji>.<br><br>

- Hint: Picture yourself in a deliberation with some other people. They think what they're saying is right, and it drives you mad. Then you realize that you're doing the same thing."	<reading><jp>ぎ</jp></reading>	None	None	ぎ	"What are you in <kanji>deliberation</kanji> about? Whether or not to send some poor soul to the <reading>gui</reading>llotine (<jp>ぎ</jp>). ""I think he should go,"" you say. ""I don't think he should,"" says another. This <kanji>deliberation</kanji> is going nowhere...<br><br>

- Hint: Imagine how the deliberation concludes. Then, at the end, someone says ""This deliberation is over! We have decided to _________"" (in regards to the guillotine)."
20	臭	Stinking,Stinky,Smelly	Self,Big	自,大	"Wash your<radical>self</radical> with a <radical>big</radical> bar of soap if you're <kanji>stinking</kanji> everything up.<br><br>

- Hint: Seriously. If you or someone else is stinking to high heaven, embrace a big bar of self care."	<jp>しゅう</jp>	<reading><jp>くさ</jp></reading>	None	くさ	"You're <kanji>stinking</kanji> up the room because you spent your day rolling in <reading><jp>草</jp></reading> (<jp>くさ</jp>). And based on this particular stench, I'd say an animal left something in that <jp>草</jp> too...<br><br>

- Hint: Imagine trying to use a big bar of soap on yourself to get the stinky <jp>草</jp> off. But it's not working... the <jp>草</jp> stink is SO STRONG!"
20	倒	Overthrow,Collapse	Leader,Mole,Knife	ｲ,至,刂	"Someone stabbed the <radical>leader</radical> <radical>mole</radical> with a <radical>knife</radical> to <kanji>overthrow</kanji> it. Now there is a new mole leader. Because that's what happens when you overthrow someone—someone else needs to take over. In this case, a vengeful mole.<br><br>

- Hint: Imagine a mole sneaking up behind the leader mole and stabbing him with a knife. This type of overthrowing of leadership feels familiar to you. Maybe this has happened before in the past?"	<reading><jp>とう</jp></reading>	<jp>たお</jp>	None	とう	"Where do leaders get <kanji>overthrow</kanji>n the most? In <reading><jp>とう</jp></reading>. Just think back in Japanese history, back when everyone was at war with one another. People were taking over and getting overthrown and then that guy gets overthrown and then THAT guy gets overthrown. Basically, it used to be hard to stay a leader in <jp>とうきょう</jp>.<br><br>

- Hint: Picture this like an exaggerated reenactment on the History channel. Leader after leader of <jp>とうきょう</jp> gets overthrown and replaced with the next guy. It never stops. (Until the end of the Edo period, I guess.)"
20	在	Exist	Narwhal,Stick,Dirt	"ナ,<i class=""radical-stick""></i>,土"	"A <radical>narwhal</radical> sticks a <radical>stick</radical> into the <radical>dirt</radical> to see what might <kanji>exist</kanji> underneath it. Narwhals live in the sea, you see. So they're convinced nothing can exist anywhere else.<br><br>

- Hint: Imagine seeing a narwhal sticking a stick, and maybe even its horn too, into the dirt on land. It needs to know if life exists outside of the ocean for sure."	<reading><jp>ざい</jp></reading>	None	None	ざい	"The narwhal can't find anything but it can't stop thinking about what could <kanji>exist</kanji> outside of its world. It pulls out a <reading>xy</reading>lophone (<jp>ざい</jp>) and starts tapping the keys with its horn. It plays a sad song about the meaning of life and whether existence is worth it.<br><br>

- Hint: Hear the plinky plink of the xylophone and think about what exists in this world. It's a sad song, you realize."
20	圧	Pressure	Cliff,Dirt	厂,土	"The <radical>dirt</radical> under a <radical>cliff</radical> is going to be under a lot of <kanji>pressure</kanji>.<br><br>

- Hint: Imagine being down there with all that dirt. Imagine feeling the pressure closing in around you. It's so hard to breathe... h... help!"	<reading><jp>あつ</jp></reading>	None	None	あつ	"The dirt being crushed under this <kanji>pressure</kanji> can't help but react by sneezing out, ""<reading>Achoo</reading> (<jp>あつ</jp>)!"" This sneeze-inducing pressure probably has something to do with where earthquakes come from.<br><br>

- Hint: Imagine you're the dirt being pressed from every direction, the pressure so strong, and it squeezes an ACHOO right out of you."
20	個	Individual	Leader,Mouth,Old	ｲ,口,古	"The <radical>leader</radical> with the <radical>old</radical> <radical>mouth</radical> is the one who has said many things. That makes them different from everyone, an <kanji>individual</kanji>.<br><br>

- Hint: Imagine that leader's old mouth saying things that make the old man stand apart from the others. They are individual from everyone else."	<reading><jp>こ</jp></reading>	None	None	こ	"As an <kanji>individual</kanji>, one must teach all the <reading><jp>子</jp></reading>s (<jp>こ</jp>) their way. Their individual way.<br><br>

- Hint: ""You must be your own individual. Don't be a sheeple,"" he says to the <jp>子</jp>s."
20	確	Certain	Stone,Forehead,Turkey	石,冖,隹	"You take a <radical>stone</radical> to the <radical>forehead</radical> of a <radical>turkey</radical>. It is <kanji>certain</kanji> that you will damage it.<br><br>

- Hint: Try hitting a sponge on a turkey's forehead. Not certain. Now a stone. <kanji>Certain</kanji>."	<reading><jp>かく</jp></reading>	<jp>たし</jp>	None	かく	"You're killing this turkey, and you need to make sure he's dead for <kanji>certain</kanji>. The reason you need to make sure this turkey is dead is because of the <reading>cock</reading> (<jp>かく</jp>) in your life. Male chickens get really jealous when turkeys are around.<br><br>

- Hint: As you smash the stone into the turkey's forehead, yell out ""This is for you, my cock! THIS IS FOR YOU!"" Your cock lover watches from the shadows."
