Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
35	為	Sake	Sake	為	"The <radical>sake</radical> radical and the <kanji>sake</kanji> kanji are exactly the same! Sweet.<br><br>

- Hint: For goodness sake! Please remember this isn't ""sake"" as in <jp>お酒</jp>! It's the English ""sake,"" that rhymes with ""bake,"" ""cake,"" and ""steak."" Oops.. now I'm hungry."	<reading><jp>い</jp></reading>	<jp>ため, な, す</jp>	None	い	"For the <kanji>sake</kanji> of convenience, companies will use <reading>ea</reading>gles (<jp>い</jp>) for delivery jobs in the future. Just put in an order, and it'll be at your doorstep in no time flat. Eagles are like, super fast at delivery.<br><br>

- Hint: 
See this eagle as it comes to deliver your order just for your sake. Scree! Hear its wings flap and your package plop down on your porch as it's delivered."
41	偽	Fake	Leader,Sake	ｲ,為	"The <radical>leader</radical> gets a nice uniform for the <radical>sake</radical> of not wanting to look like a <kanji>fake</kanji>. The leader is a fake, he just doesn’t want to look like one. He’s not really a leader, but he thinks he should get an official-looking uniform for the sake of not looking like a fake.<br><br>

- Hint: Look at this fake leader. See him scramble into a uniform. Does he look like a real leader? Or can you tell that he is a fake?"	<reading><jp>ぎ</jp></reading>	<jp>にせ, いつわ</jp>	None	ぎ	"Well, everyone found out he was a <kanji>fake</kanji> anyway, and now you're all going to use a <reading>gui</reading>llotine (<jp>ぎ</jp>) to cut off his fake head.<br><br>

- Hint: Watch as the guillotine comes down. You close your eyes for a second, and when you open them you see that the leader's body was a fake! Wait, where did he go?!"
42	床	Floor,Bed	Canopy,Tree	广,木	"Under the <radical>canopy</radical>, you use a <radical>tree</radical> for your <kanji>floor</kanji>. It also becomes your <kanji>bed</kanji>, because hey, what is a floor but the original bed?<br><br>

- Hint: You lay it down, cut it into slats, and voila! A floor! And a bed!"	<reading><jp>しょう</jp></reading>	<jp>ゆか, とこ</jp>	None	しょう	"News of your amazing <kanji>floor</kanji> / <kanji>bed</kanji> spreads and reaches the <reading>Shou</reading>gun (<jp>しょう</jp>), who wants to come see it. He's impressed, and asks you to build floor beds out of trees laying under this canopy in all of his buildings.<br><br>

- Hint: This new floor + bed invention, along with your other accomplishments, have you being watched really closely by the Shougun now. He seems to be keeping an eye on you so he can swoop down and check out everything you do."
48	麻	Hemp	Canopy,Tree	广,木	"This <radical>canopy</radical> of <radical>tree</radical>s isn't actually a canopy of trees at all. When you look closely, you see these trees are actually giant stalks of <kanji>hemp</kanji>.<br><br>

- Hint: Wow, these hemp plants are so big that they look like trees. But, despite their size they're still just hemp."	<reading><jp>ま</jp></reading>	<jp>あさ</jp>	None	ま	"Who planted all this <kanji>hemp</kanji>? Your <reading>ma</reading>ma (<jp>ま</jp>) did.<br><br>

- Hint: Your mama knew that you were going to like hemp in the future, so she planted these hemp plants for you. What a great mama."
59	雌	Female	Stop,Spoon,Turkey	止,匕,隹	"If you can <radical>stop</radical> a <radical>turkey</radical> by putting a <radical>spoon</radical> in its face you'll know it's a <kanji>female</kanji> turkey. A male turkey will peck the spoon out of your hand and run away. But a female turkey will wonder why you're putting a spoon there, stop, and look up at you wondering if you're okay.<br><br>

- Hint: Picture the female turkey stopping when it sees you holding out a spoon. Why are you doing that human? it thinks. Are you sick?"	<jp>し</jp>	<reading><jp>めす, め, めん</jp></reading>	None	めす, め, めん	"The <kanji>female</kanji> turkey then runs around making a <reading>mess</reading> (<jp>めす</jp>) of things trying to figure out what's wrong with you. She kicks around her hay, water bowl, and scratches at your pants, making more mess marks on them. But you don't move and she gets even more worried.<br><br>

- Hint: Imagine watching a female turkey make a mess of her own cage because she thinks you need help. How sweet."
2	天	Heaven	Heaven	天	"The radical <radical>heaven</radical> is the same as the kanji <kanji>heaven</kanji>, making this an easy kanji to memorize.<br><br>

- Hint: If you know your radicals well (and you should!) you know the meaning of this kanji well, as well!"	<reading><jp>てん</jp></reading>	<jp>あま</jp>	None	てん	"<kanji>Heaven</kanji>... nowadays, people aren't all that good. Things have gotten bad. That's why the acceptance rate to get into heaven is only <reading>ten</reading> (<jp>てん</jp>) percent!<br><br>

- Hint: Imagine yourself in line to get into heaven. You're super worried, because you're not sure if you'll get in. You heard there was a one in <reading>ten</reading> chance... those aren't good odds. Feel nervous in your imagination. Feel worried. Feel the pressure as you get closer and closer to the gate... will you make it?? Ten percent!"
1	川	River	River	川	"The <radical>river</radical> radical and the <kanji>river</kanji> kanji are the same as each other!<br><br>

- Hint: So, if you know the radical you know the kanji as well."	<jp>せん</jp>	<reading><jp>かわ</jp></reading>	None	かわ	"You're standing next to a <kanji>river</kanji> that's actually used as a <reading>ca</reading>r <reading>wa</reading>sh (<jp>かわ</jp>). <br><br>

- Hint: Imagine standing by the river, watching all those cars floating by. They start off really dirty, but the river washes them all clean."
31	帯	Belt	Mountain,Ground,Forehead,Towel	山,一,冖,巾	"There's a <radical>mountain</radical> coming out of the <radical>ground</radical> that you want to climb, but your <radical>forehead</radical> needs a <radical>towel</radical> for all your sweat. You don't have a towel, so you take off your <kanji>belt</kanji> and tie it around your forehead.<br><br>

- Hint: The belt is easy to tighten and it catches all the sweat before it can fall into your eyes. It isn't quite as absorbent as a towel though."	<reading><jp>たい</jp></reading>	<jp>おび</jp>	None	たい	"The <kanji>belt</kanji> isn't absorbent enough, so you wrap it in your <reading>tie</reading> (<jp>たい</jp>) and then tie the whole thing around your forehead again.<br><br>

- Hint: It works! Your belt tied in a tie is the perfect invention!"
16	園	Garden,Park	Mouth,Zombie	"口,<i class=""radical-zombie""></i>"	"You examine the <radical>mouth</radical> of a <radical>zombie</radical> and find a small <kanji>garden</kanji> in there. There are even benches... it looks like a <kanji>park</kanji>.<br><br>

- Hint: Zombies are dead, so I guess their mouths have all the things garden plants crave. Their mouths are like compost piles, if you think about it."	<reading><jp>えん</jp></reading>	<jp>その</jp>	None	えん	"You look closer at the <kanji>garden</kanji> and suddenly everything <reading>en</reading>ds (<jp>えん</jp>).<br><br>

- Hint: Oh. The zombie probably bit down on your head and now it's the end for you. At least you were looking at a nice garden at the end of it all..."
6	地	Earth,Ground,Land	Dirt,Alligator	土,也	"A <radical>dirt</radical> <radical>alligator</radical> lives in the <kanji>earth</kanji>, not the water. They can swim through the earth itself! Which is pretty scary.<br><br>

You can think of this word as <kanji>ground</kanji> too, because that's kind of what earth is made of.<br><br>

- Hint: Imagine seeing the earth moving as a dirt alligator rises out from the ground. You should run."	<reading><jp>ち, じ</jp></reading>	None	None	ち, じ	"The only way to keep this dirt alligator from dragging you under the <kanji>earth</kanji> and eating you is to feed it <reading>chee</reading>se (<jp>ち</jp>). That way it won't lead you to a horrific death under the earth by dragging you under and spinning you around until you eat dirt (literally).<br><br>

- Hint: If you ever see someone throwing cheese on the ground, now you know why. They aren't crazy, they're saving us humans from what's lurking under the earth."
2	田	Rice Paddy,Rice Field,Field	Rice Paddy	田	"The <radical>rice paddy</radical> radical and the <kanji>rice paddy</kanji> kanji are the same, making this one super easy to remember, at least meaning-wise.<br><br>

- Hint: Just know your radicals, and you will know your kanji as well."	<jp>でん</jp>	<reading><jp>た</jp></reading>	None	た	"To remember the reading <jp>た</jp>, we use the word ""taco.""<br><br>

You're in the rice field... but when you lean down to examine the rice more closely, you see that it's not rice that's growing, it's a bunch of little <reading>ta</reading>cos (<jp>た</jp>), blossoming out of the ground.<br><br>

- Hint: Smell the tacos. Touch the tacos. Taste the tacos. This is definitely a very strange rice field."
3	半	Half	Triceratops,Dry	"<i class=""radical-triceratops""></i>,干"	"A <radical>triceratops</radical> is laying out to <radical>dry</radical>. But it's so big, and it's laying on its side, so only <kanji>half</kanji> of it gets dry.<br><br>

- Hint: Imagine the triceratops on its side, then imagine it getting up. When it stands up normally, half of its body is soaking wet still. It's a half-n-half triceratops right now."	<reading><jp>はん</jp></reading>	<jp>なか</jp>	None	はん	"""You're half wet and half dry! I will cut you in <kanji>half</kanji> with my laser blaster so you're proper again,"" a voice says. It is  <reading>Han</reading> Solo (<jp>はん</jp>), the anti-establishment guy who hates when things aren't even.<br><br>

- Hint: Imagine him using his blaster to shoot the poor triceratops in half, perfectly down the wet-dry line of its body."
8	朝	Morning	Cross,Sun,Moon	十,日,月	"There's a <radical>cross</radical> sticking out the top of the <radical>sun</radical> and another <radical>cross</radical> sticking out the bottom. The <radical>moon</radical> is off to the right. That's because it's the <kanji>morning</kanji>, which is when the sun and moon switch over. Those crosses are making sure the sun stays high in the sky for the rest of the day.<br><br>

- Hint: Imagine a sun attached up in the sky with two crosses, which act as scaffolding, and the moon gradually fading off to the right as the morning wears on."	<jp>ちょう</jp>	<reading><jp>あさ</jp></reading>	None	あさ	"Every <kanji>morning</kanji> you have <reading>Asa</reading>hi (<jp>あさ</jp>) beer for breakfast.<br><br>

- Hint: You watch the sun scaffolded by crosses, and the moon next to it, as you sip on your early-morning Asahi."
3	市	City	Lid,Towel	亠,巾	"You lift the <radical>lid</radical> off a manhole and there's a <radical>towel</radical> with the name of a <kanji>city</kanji> on it.<br><br>

- Hint: Picture this towel with the name of a city on it. Any city you like. Maybe it's your city!"	<reading><jp>し</jp></reading>	<jp>いち</jp>	None	し	"This <kanji>city</kanji> must have a lot of <reading>shee</reading>p (<jp>し</jp>) because there is a sheep monogram on the towel. It's the sheep city.<br><br>

- Hint: Imagine a city that has a sheep for its mascot. This city was built on sheep, don't you say a bad word about sheep when you're there."
