Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
58	錠	Lock	Gold,Roof,Correct	金,宀,正	"This is a <radical>gold</radical> <radical>roof</radical>, <radical>correct</radical>? It's important to <kanji>lock</kanji> it up, then.<br><br>

- Hint: It's only natural that you'd want to lock a gold roof so nobody can steal it."	<reading><jp>じょう</jp></reading>	None	None	じょう	"The person who <kanji>lock</kanji>ed the gold roof was <reading>Jou</reading>rm (<jp>じょう</jp>).<br><br>

- Hint: He's the big farmhand who turned out to be an undercover Viking in your town, only to pillage and destroy everything. Under the gold roof is where he locked up all your village's valuables, after wiping you all out."
58	陪	Accompany	Building,Clown	阝,咅	"The <radical>building</radical> <radical>clown</radical> is the only clown allowed to <kanji>accompany</kanji> you. You hate all clowns, and so does the rest of your town. But this clown is really good at building buildings, and he's allowed to leave his part of town and accompany you while you fix buildings together.<br><br>

- Hint: I know it's been a long time, but try not to mix this one up with 	<jp>部</jp>, if you can. Remember, the clown building is in another part of town and the clowns aren't supposed to leave. But the building clown is okay to accompany you through the rest of the city."	<reading><jp>ばい</jp></reading>	None	None	ばい	"He can only <kanji>accompany</kanji> you for so long though and soon it's time to say <reading>bye</reading> (<jp>ばい</jp>) again.<br><br>

- Hint: Wave bye to the clown, he'll accompany you on your building job tomorrow, but right now he has to go home and be with the rest of his clown people. He can't accompany you after dark."
58	椎	Oak,Oak Tree	Tree,Turkey	木,隹	"The only <radical>tree</radical> a <radical>turkey</radical> will live in is an <kanji>oak</kanji> tree. They really only do this because oak trees have really yummy acorns and turkeys loooove acorns.<br><br>

- Hint: Imagine seeing a turkey sitting in an oak tree munching on acorns. You didn't even know turkeys could fly, but it got up there somehow."	<reading><jp>つい, すい</jp></reading>	<jp>う, つち</jp>	None	つい, すい	"If you see a bunch of <kanji>oak</kanji>s but no turkeys just yell, ""<reading>SOOEY</reading> (<jp>つい</jp>)!"" and they'll all come jumping out! Just because you can't see a turkey in there doesn't mean there isn't one!<br><br>

- Hint: Imagine standing in a grove of oak trees and yelling SOOEY! SOOOOOEY! Now watch as hundreds of turkeys come flying at your face! They think you have more acorns for them. RUN!"
58	迭	Alternate	Scooter,Fault	"<i class=""radical-scooter""></i>,失"	"When your <radical>scooter</radical> has a <radical>fault</radical>, you need to get an <kanji>alternate</kanji>. Hopefully your insurance will cover it too.<br><br>

- Hint: You have a scooter that you drive every single day, but if you notice a fault, you need to send it in to get it fixed. That's when you break out your alternate scooter."	<reading><jp>てつ</jp></reading>	None	None	てつ	"The <kanji>alternate</kanji> scooter is made entirely of <reading><jp>鉄</jp></reading> (<jp>てつ</jp>). It's hard and cold and not very comfortable when you sit on it. That's why you chose to keep it as an alternate and not as your everyday scooter.<br><br>

- Hint: Imagine riding on your alternate <jp>鉄</jp> scooter. Feel the hard iron under your bum and the loud sounds it makes as you scoot down the street. I hope your normal scooter is fixed soon."
58	媒	Mediator	Woman,Sweet,Tree	女,甘,木	"A <radical>sweet</radical> <radical>woman</radical> sits under a <radical>tree</radical> and works as a <kanji>mediator</kanji>. If you're having a fight with someone, bring them to the sweet woman under the tree and she'll mediate for the two of you. Problem solved! Thanks sweet lady!<br><br>

- Hint: Imagine the sweet tree woman being a mediator for you and your arch rival. What she says fixes everything between you two!"	<reading><jp>ばい</jp></reading>	<jp>なこうど</jp>	None	ばい	"You go to pay the woman for being your <kanji>mediator</kanji> for you two but she just says, ""<reading>Bye</reading> <jp>ばい</jp>)."" You try to hand her some money and she stares into your eyes. ""Bye."" Oh... okay, bye then.<br><br>

- Hint: Imagine her refusing to let you pay her for her mediator services and just saying ""bye"" over and over until you leave. Weird."
58	藩	Fiefdom	Flowers,Tsunami,Number	艹,氵,番	"You have to reach a certain <radical>number</radical> of <radical>flowers</radical> and <radical>tsunami</radical>s hits to become a legitimate <kanji>fiefdom</kanji>. At least in the old days. If you don't meet one of these conditions, like if you get hit by tsunamis all the time but you only have two or three flowers that will grow, you can't be your own fiefdom.<br><br>

- Hint: Imagine being the person who has to check whether each fiefdom has enough flowers and tsunamis per year to keep their status."	<reading><jp>はん</jp></reading>	None	None	はん	"The most famous <kanji>fiefdom</kanji> checker is <reading>Han</reading> (<jp>はん</jp>) Solo. He takes his Millennium Falcon and swoops around checking for flowers and signs of past tsunamis and then he'll either say you can or cannot be your own fiefdom. Thanks Han Solo!<br><br>

- Hint: Picture Han Solo flying around Japan checking to make sure all the fiefdoms are up to code."
58	殻	Husk,Shell	Samurai,Forehead,Table,Weapon	士,冖,几,殳	"A <radical>samurai</radical> puts his <radical>forehead</radical> on the <radical>table</radical> next to his <radical>weapon</radical>. He is just a <kanji>husk</kanji> of his former self. This <kanji>shell</kanji> of a samurai has nothing left.<br><br>

- Hint: He's just sitting there, he can't even pick up his weapon or raise his head anymore."	<reading><jp>かく, こく, ばい</jp></reading>	<jp>から, がら</jp>	None	かく, こく, ばい	"The only way to bring a <kanji>husk</kanji> of a samurai back to life is to have a <reading>cock</reading> (<jp>かく</jp>) crow right in his ear.<br><br>

- Hint: ""Co co co co cooooock!"" the cock screams, shocking the samurai back into his lifeless shell. You did it!"
58	朽	Rot,Decay	Tree,Ground,Prison	木,一,勹	"A <radical>tree</radical> is stuck in a <radical>prison</radical> under the <radical>ground</radical> and it's starting to <kanji>rot</kanji> and <kanji>decay</kanji>.<br><br>

- Hint: Trees can't live without sunlight, and it's too damp underground in a prison. The water gets all moldy and the tree will rot and die."	<reading><jp>きゅう</jp></reading>	<jp>く</jp>	None	きゅう	"You get close to the <kanji>rot</kanji>ting tree and see some rotten <reading>cu</reading>cumbers (<jp>きゅう</jp>) hanging from its branches. No!<br><br>

- Hint: This poor cucumber tree, left in this ground prison to rot. There's nothing worse than eating a rotten cucumber."
58	肖	Resemblance	Triceratops,Moon	"<i class=""radical-triceratops""></i>,月"	"You see a <radical>triceratops</radical> standing in front of a full <radical>moon</radical> and you can't help but see a really strong <kanji>resemblance</kanji>. The triceratops has that round frill thing behind its horns and it looks just like the round full moon. Who knew that a triceratops would resemble the moon!<br><br>

- Hint: Look at the triceratops. Now look at the moon. See the resemblance? Uncanny, don't you think?"	<reading><jp>しょう</jp></reading>	<jp>あやか</jp>	None	しょう	"The first person to see this <kanji>resemblance</kanji> was the <reading>Shou</reading>gun (<jp>しょう</jp>). That's why he decided to put a triceratops head with the moon behind it on his mon (family crest). Now he's known as the full moon dinosaur shogun, and he's very famous.<br><br>

- Hint: Imagine being the Shougun and seeing the resemblance between a triceratops and the moon for the first time. You'd put that on all your stuff too, if you were him."
58	奔	Run,Bustle	Big,Cross,Twenty	大,十,廾	"You're walking down the street when you see <radical>twenty</radical> <radical>big</radical> <radical>cross</radical>es lined up in front of you. Crosses creep you out and this is way too many for you to keep walking so you decide to <kanji>run</kanji> as fast as you can to get past them.<br><br>

- Hint: Imagine trying to run down a street with twenty big crosses lining it. It's so scary that you keep running faster and faster as you go."	<reading><jp>ほん</jp></reading>	<jp>はし</jp>	None	ほん	"You figure since you're already on the <kanji>run</kanji> that you might as well <reading>hone</reading> (<jp>ほん</jp>) your running skills while you make your way down this scary, cross lined street. <br><br>

- Hint: Imagine distracting yourself from the scary crosses by honing your running skills while you do it. "
58	濁	Muddy,Impure	Tsunami,Net,Prison,Insect	氵,罒,勹,虫	"If a <radical>tsunami</radical> gets into a <radical>net</radical> that's im<radical>prison</radical>ing a bunch of <radical>insect</radical>s, the insects are going to get all <kanji>muddy</kanji>. The net gets dragged along with the tsunami water and the insects can't escape, so they just get covered in the yucky stuff.<br><br>

- Hint: Picture a net prison full of insects being dragged by a tsunami getting muddier and muddier. Poor buggles!"	<reading><jp>だく, じょく</jp></reading>	<jp>にご</jp>	None	だく, じょく	"Unfortunately for the insects, these <kanji>muddy</kanji> conditions have created the perfect habitat for <reading>duck</reading>s (<jp>だく</jp>). And muddy insects already imprisoned in a muddy net is a duck's favorite treat!<br><br>

- Hint: Picture a bunch of muddy ducks munching on some muddy trapped insects, in a some muddy leftover tsunami water."
59	忌	Mourning	Oneself,Heart	己,心	"If you only let <radical>oneself</radical> (yourself) into your <radical>heart</radical>, you'll end up <kanji>mourning</kanji> all of the loves and friendships you could have had but didn't let in.<br><br>

- Hint: Picture yourself all alone. You never let anyone into your heart but yourself, and now you're mourning the life and friends you could have had."	<reading><jp>き</jp></reading>	<jp>い</jp>	None	き	"While you're in <kanji>mourning</kanji>, you feel a sharp pain in your crying eyes. A <reading>key</reading> (<jp>き</jp>) comes sliding out with your tears. You look around wildly, but you're still alone. Is this... the key of mourning?<br><br>

- Hint: You try to push the key back into your body. Back into your eye, you even try to swallow it, but it comes back out. Finally you look down at your mourning heart and try the key there. It clicks. And opens."
58	戯	Play	Tiger,Spikes,Drunkard	"虍,<i class=""radical-spikes""></i>,戈"	"Throw a <radical>drunkard</radical> in a cage with a <radical>tiger</radical> and some <radical>spikes</radical> and the tiger will have the time of its life <kanji>play</kanji>ing with them! Think of all the tiger play time possibilities! <br><br>

- Hint: If you were the tiger how would you play with the drunkard? "	<reading><jp>ぎ, げ</jp></reading>	<jp>ざ, じゃ, たわむ</jp>	None	ぎ, げ	"If you aren't the tiger, watching it <kanji>play</kanji> is a little like watching someone's head get cut off with a <reading>gui</reading>llotine (<jp>ぎ</jp>). In fact, you don't want to watch it play at all anymore.<br><br>

- Hint: What would you rather watch? A guillotine at work or a tiger playing like this?"
